,"∆RF-1/2/3/, ∆RRF, ∆EF-G_1","∆RF-1/2/3/, ∆RRF_1",∆RF-1/2/3/_1,∆RF-1/3_1,∆RF-2/3_1,"∆RF-3, ∆RRF_1","∆RF-3, ∆EF-G_1",∆RF-3_1,"∆RF-1/2/3/, ∆RRF, ∆EF-G_2","∆RF-1/2/3/, ∆RRF_2",∆RF-1/2/3/_2,∆RF-1/3_2,∆RF-2/3_2,"∆RF-3, ∆RRF_2","∆RF-3, ∆EF-G_2",∆RF-3_2,"∆RF-1/2/3/, ∆RRF, ∆EF-G_3","∆RF-1/2/3/, ∆RRF_3",∆RF-1/2/3/_3,∆RF-1/3_3,∆RF-2/3_3,"∆RF-3, ∆RRF_3","∆RF-3, ∆EF-G_3",∆RF-3_3,RF-1/2 >> prfA_1,RRF >> frr_1,EF-G >> fusA_1,"RRF >> frr, EF-G >>fusA_1","RF-1/2 >> prfA, RRF >> frr_1","EF-G >> fusA, RF-1/2 >> prfA_1","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_1",RF-1/2 >> prfA_2,RRF >> frr_2,EF-G >> fusA_2,"RRF >> frr, EF-G >>fusA_2","RF-1/2 >> prfA, RRF >> frr_2","EF-G >> fusA, RF-1/2 >> prfA_2","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_2",RF-1/2 >> prfA_3,RRF >> frr_3,EF-G >> fusA_3,"RRF >> frr, EF-G >>fusA_3","RF-1/2 >> prfA, RRF >> frr_3","EF-G >> fusA, RF-1/2 >> prfA_3","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_3"
97,4951.22033,11902.42031,15729.587,37274.87834,44844.98047,18401.072,4654.77493,47130.19538,4973.09906,11580.64563,14661.51378,33545.13558,42622.07731,19355.05291,5135.02294,48865.67043,5105.22439,11661.85124,13801.35036,28852.33338,36419.9614,18517.32713,4783.6805,47360.0031,50874.55282,19163.32543,25987.28675,28068.93705,21959.85968,26122.68292,37253.74598,54834.13017,20488.56866,24844.76202,28534.93849,22453.5035,25783.63678,38059.51034,51831.41655,19638.65996,24457.30221,25003.07117,21027.06998,22688.32272,34897.55046
98,4964.74011,11963.80677,15841.529,37465.95945,45139.32682,18438.69067,4652.59164,47161.39846,4970.36635,11659.54854,14771.50459,33617.37853,42722.69244,19379.6843,5135.67431,49006.22348,5090.0748,11709.61708,13829.78345,28933.44446,36609.6538,18628.44238,4796.8935,47543.33437,51180.51761,19391.77514,26101.76225,28048.31235,22135.95323,26264.89431,37692.91533,54906.04339,20566.85622,24973.92067,28649.64616,22641.8345,25963.21226,38245.50345,51992.13885,19741.55332,24601.7674,25160.35706,21099.02333,22806.10757,35166.18349
99,4969.2467,12023.93559,15881.50967,37651.98648,45448.44227,18530.89689,4696.86388,47298.79949,4971.45545,11808.51618,14959.50153,33779.12618,42929.89748,19466.2281,5140.89144,49419.40783,5089.02493,11704.53903,13873.26115,29076.14815,36791.21793,18742.81413,4771.9645,47621.44479,51047.50587,19434.25838,26289.25408,28268.77078,22317.98441,26297.63144,37720.63844,55034.68113,20650.95207,25052.30689,28725.54872,22781.27817,26128.07075,38516.83448,52141.37962,19834.18444,24726.92247,25263.78569,21157.67444,22972.36919,35365.72783
100,4970.41557,12115.6452,15996.83656,37957.99549,45722.14742,18672.29896,4713.95463,47391.93316,4985.48515,11864.50539,15046.16718,33967.04206,43052.29916,19575.40937,5135.96381,49683.46928,5107.00831,11737.51301,13966.08705,29275.71605,36967.73931,18832.60471,4771.98817,47711.14826,51068.83529,19452.08613,26403.41803,28451.92359,22474.66147,26369.87715,37801.54615,55104.22704,20794.65069,25164.1023,28866.18291,22888.42606,26289.35692,38725.94483,52187.79321,19962.06148,24927.30749,25371.59523,21155.89148,23068.4564,35599.90928
101,4969.80519,12161.5484,16142.27885,38180.33183,45907.38247,18762.76632,4702.98488,47594.64439,4996.82838,11853.16846,15081.05573,34079.68069,43230.09972,19650.46979,5117.6546,49627.48976,5110.66944,11863.83767,14092.02902,29464.90535,37138.9131,18939.86824,4777.66272,47823.71609,51272.9451,19578.69538,26516.47268,28501.97453,22579.88716,26526.62572,38125.51538,55118.74235,20900.88356,25283.36743,28950.72764,22988.14202,26366.45231,38831.31494,52305.59774,20039.68716,25095.1025,25471.53174,21263.29716,23107.15213,35763.96976
102,4966.2684,12195.1828,16231.42628,38360.44394,46110.79416,18875.58877,4710.32829,47786.88146,4981.94279,11948.05615,15221.68524,34228.56023,43440.69991,19675.82326,5109.55153,49740.16325,5117.55648,11990.27922,14204.67634,29605.63512,37371.97103,19035.62275,4766.88757,48013.57203,51529.64837,19703.23179,26733.82423,28647.99151,22657.96239,26721.87524,38491.50513,55233.24745,20963.96119,25436.12248,29098.57588,23103.04734,26480.4841,39076.43831,52560.86591,20088.89572,25177.03417,25603.51058,21483.43239,23280.38404,35832.98992
103,4952.08947,12199.7276,16313.80876,38398.14798,46211.26472,18952.86292,4701.44276,47900.96049,4967.31426,11982.35205,15313.56175,34360.52008,43555.56664,19707.60775,5088.85051,49908.38775,5114.18549,12022.75974,14274.22545,29639.54504,37531.99034,19124.20758,4767.96252,48260.52401,51817.54946,19814.74393,26927.94141,28766.99717,22817.3208,26896.95841,38742.83504,55342.41582,21077.3204,25584.04083,29320.19196,23214.34911,26669.82803,39359.47944,52701.28864,20153.63191,25347.01139,25758.17019,21572.8108,23472.12801,36007.99664
104,4951.69649,12251.24253,16406.60292,38400.38266,46238.42157,18978.28764,4700.81425,47967.32016,4967.43809,11986.45068,15320.85392,34404.50669,43792.18888,19772.53592,5080.2835,49904.79592,5088.39516,11992.58658,14347.40848,29717.18168,37733.99678,19230.06919,4753.32084,48469.84134,51984.84982,19980.58131,27051.64714,28818.99906,22904.44027,27030.31947,39036.27835,55437.80527,21209.77347,25768.01361,29463.06399,23284.4497,26821.94268,39415.15981,52788.09621,20290.21064,25550.0038,25893.7234,21710.93693,23593.376,36229.99888
105,4937.5655,12339.08084,16523.53431,38695.46089,46566.14052,19119.76255,4707.93808,48016.77339,4988.8127,12068.81689,15416.95131,34481.83556,44091.06296,19905.17864,5106.76117,49924.26531,5087.79839,12037.86219,14393.46949,29878.72723,37941.33226,19273.68973,4754.77361,48634.28045,52247.94994,20172.86044,27134.21571,28888.66635,22935.48009,27271.10649,39393.75945,55519.26842,21356.92449,25978.00454,29638.02133,23387.1499,26918.98089,39582.3866,52866.03207,20337.07021,25614.66793,26059.57447,22001.64564,23737.792,36358.66629
106,4956.52183,12370.36028,16587.1781,38916.15363,46798.04684,19318.92085,4683.97936,48241.59113,4981.2709,12144.2723,15567.3171,34571.94519,44244.02099,20015.05955,5107.92039,50164.08844,5080.59946,12095.2874,14396.82316,30054.57574,38083.44409,19356.56324,4766.25787,48649.42682,52576.98331,20313.95348,27184.0719,28893.55545,23072.16003,27541.0355,39697.91982,55642.42281,21454.30816,26090.00151,29859.67378,23573.04997,26989.6603,39731.4622,53006.34402,20346.69007,25596.22264,26124.52482,22148.21521,23935.93067,36482.88876
107,4977.50728,12420.12009,16627.72603,39012.38454,46804.01561,19416.97362,4670.65979,48485.53038,4962.75697,12192.4241,15644.43903,34728.31506,44472.007,20112.35318,5108.64013,50426.69615,5093.19982,12124.42913,14461.27439,30167.52525,38231.8147,19435.85441,4791.75262,48734.80894,52632.6611,20357.98449,27351.69063,29012.51848,23179.05334,27601.01183,39652.97327,55748.14094,21490.10272,26198.0005,30002.22459,23690.68332,27163.55343,39896.15407,53256.78134,20456.89669,25620.74088,26186.50827,22098.40507,24156.97689,36754.62959
108,4953.50243,12501.7067,16717.57534,39184.12818,46912.33854,19459.32454,4674.21993,48663.17679,4965.25232,12250.14137,15664.47968,34951.43835,44597.33567,20226.11773,5136.54671,50619.56538,5119.39994,12188.80971,14535.75813,30208.84175,38354.27157,19472.95147,4820.25087,48958.26965,52839.22037,20462.6615,27448.23021,29063.83949,23269.35111,27740.67061,39741.99109,55889.38031,21538.36757,26313.00017,30093.4082,23781.89444,27356.51781,40108.38469,53396.59378,20562.63223,25793.91363,26404.83609,22142.13502,24197.65896,37036.20986
109,4949.50081,12537.23557,16823.85845,39284.70939,47080.77951,19502.77485,4687.73998,48799.39226,4974.41744,12309.04712,15682.15989,35072.47945,44735.44522,20377.03924,5154.18224,50742.52179,5106.79998,12233.60324,14574.91938,30301.61392,38515.42386,19628.98382,4809.41696,49099.75655,53179.74012,20592.2205,27449.7434,28998.27983,23391.7837,27954.22354,40182.33036,55957.4601,21655.12252,26411.66672,30208.13607,23946.96481,27493.1726,40341.12823,53442.19793,20680.21074,26046.97121,26565.2787,22282.04501,24139.55299,37190.06995
110,4957.16694,12579.07852,16907.95282,39378.5698,47212.25984,19553.25828,4703.24666,48922.46409,4982.80581,12322.34904,15717.0533,35056.82648,44943.81507,20537.34641,5161.39408,50861.17393,5106.59999,12293.53441,14645.30646,30405.87131,38653.47462,19748.66127,4773.80565,49164.25218,53333.24671,20656.40683,27519.2478,29057.42661,23537.9279,28131.40785,40513.11012,55939.82003,21716.37417,26466.88891,30315.37869,24067.65494,27582.7242,40575.37608,53574.73264,20754.40358,26134.9904,26572.75957,22408.015,24229.18433,37269.02332
111,4960.72231,12638.02617,16990.98427,39564.52327,47483.41995,19685.75276,4686.08222,48891.82136,4977.60194,12360.44968,15787.68443,35124.60883,44994.27169,20548.78214,5158.79803,50934.72464,5121.86666,12330.8448,14745.43549,30548.62377,38837.15821,19818.22042,4729.60188,49259.08406,53409.08224,20755.13561,27700.41593,29232.47554,23663.97597,28311.13595,40710.70337,56086.27334,21750.45806,26472.2963,30430.7929,24175.88498,27695.2414,40690.79203,53683.57755,20835.80119,26226.9968,26622.25319,22493.005,24318.72811,37441.00777
112,4958.24077,12675.67539,17076.99476,39801.50776,47822.80665,19896.25092,4690.69407,48835.94045,4976.86731,12424.14989,15828.89481,35247.86961,45083.4239,20581.59405,5158.59934,51022.90821,5126.62222,12345.2816,14774.81183,30637.54126,39079.7194,19942.40681,4757.86729,49417.69469,53672.69408,20855.0452,27869.47198,29383.15851,23768.99199,28465.04532,40898.90112,56256.75778,21886.81935,26658.09877,30588.59763,24326.96166,27897.08047,40799.59734,53794.85918,20888.26706,26307.99893,26756.0844,22606.66833,24418.90937,37502.33592
113,4949.74692,12712.8918,17121.66492,39919.50259,47846.93555,19951.08364,4688.23136,49089.98015,4994.95577,12485.04996,15913.29827,35310.28987,45279.47463,20682.86468,5153.19978,51261.9694,5120.20741,12384.09387,14813.93728,30646.84709,39254.57313,19984.80227,4794.95576,49564.23156,53484.89803,20817.3484,28061.49066,29721.38617,23893.33066,28504.68177,40847.96704,56236.91926,21931.93978,26822.03292,30678.53254,24459.65389,28080.02682,41022.86578,53851.28639,20984.75569,26422.33298,26877.36147,22717.88944,24612.30312,37656.11197
114,4939.58231,12736.96393,17186.88831,39989.8342,47855.31185,19966.02788,4665.41045,49300.66005,5004.31859,12492.01665,15987.09942,35437.09662,45498.15821,20743.28823,5143.73326,51441.65647,5120.40247,12432.69796,14941.64576,30758.6157,39343.19104,20023.26742,4781.65192,49684.41052,52990.29934,20784.44947,28286.49689,30090.79539,24015.11022,28510.89392,40735.98901,56144.63975,21919.64659,26848.01097,30767.84418,24537.88463,28205.00894,41283.95526,53856.4288,21108.2519,26452.77766,26940.12049,22791.29648,24705.43437,37885.03732
115,4943.1941,12783.65464,17270.62944,40005.27807,47988.43728,20035.00929,4679.80348,49328.88668,4985.1062,12500.67222,16031.69981,35502.03221,45650.38607,20858.42941,5148.57775,51540.88549,5122.46749,12469.56599,15008.54859,30909.8719,39430.73035,20104.08914,4785.55064,49774.13684,53184.09978,20981.48316,28390.49896,30105.59846,24119.70341,28694.96464,41023.32967,56239.87992,22040.54886,26966.33699,30885.61473,24649.96154,28329.33631,41392.65175,53968.8096,21127.4173,26450.92589,27045.70683,22892.43216,24770.14479,37941.67911
116,4962.73137,12856.21821,17347.54315,40088.42602,48056.47909,20068.66976,4702.26783,49429.29556,4965.36873,12560.55741,16121.89994,35667.34407,45891.12869,21015.47647,5149.19258,51556.6285,5129.48916,12518.18866,15044.18286,31086.9573,39599.57678,20131.02971,4783.85021,49823.71228,53692.69993,21181.49439,28395.16632,29986.19949,24240.23447,28895.32155,41284.10989,56389.62664,22288.51629,27143.779,31039.53824,24764.65385,28401.44544,41414.55058,54099.6032,21070.80577,26590.64196,27224.56894,23136.14405,24932.04826,37968.5597
117,4981.57712,12897.40607,17480.51438,40301.14201,48139.1597,20192.55659,4701.42261,49631.43185,4975.45624,12631.1858,16196.96665,35870.11469,46130.0429,21178.49216,5137.39753,51645.87617,5133.49639,12556.72955,15071.39429,31111.98577,39711.52559,20202.34324,4787.95007,49990.90409,53950.23331,21257.49813,28395.38877,30011.73316,24339.74482,29041.44052,41480.7033,56413.87555,22405.1721,27237.25967,31198.17941,24844.55128,28414.48181,41576.85019,54285.86773,21133.60192,26787.54732,27418.52298,23362.04802,25064.68275,38077.18657
118,4971.52571,12905.13536,17590.83813,40419.714,48246.7199,20296.8522,4696.14087,49760.47728,4957.81875,12718.39527,16320.65555,36083.03823,46307.68097,21179.83072,5136.46584,51678.29206,5122.83213,12569.24318,15150.7981,31141.32859,39811.50853,20311.11441,4800.65002,50057.6347,53741.4111,21281.83271,28580.79626,30226.24439,24450.91494,29057.81351,41482.56777,56383.95852,22333.72403,27261.41989,31279.39314,24927.51709,28484.49394,41890.2834,54397.62258,21295.86731,26972.18244,27516.84099,23374.34934,25186.56092,38334.39552
119,4947.17524,12962.37845,17621.27938,40470.238,48313.23997,20286.6174,4713.38029,49849.49243,4947.27292,12793.46509,16402.21852,36249.01274,46372.89366,21136.61024,5150.48861,51685.76402,5106.94404,12598.41439,15233.26603,31294.10953,39917.50284,20442.37147,4786.55001,50073.5449,53844.47037,21355.94424,28671.93209,30235.74813,24544.63831,29085.6045,41543.85592,56416.31951,22360.57468,27371.13996,31363.13105,25006.5057,28582.83131,42121.76113,54432.20753,21408.95577,27077.72748,27502.61366,23386.11645,25314.85364,38538.13184
120,4962.39175,13017.12615,17678.42646,40638.41267,48467.07999,20317.87247,4699.12676,49862.49748,4960.09097,12837.8217,16460.07284,36162.33758,46235.96455,21204.20341,5133.16287,51875.92134,5105.64801,12629.13813,15238.08868,31403.70318,40052.50095,20607.45716,4778.85,50203.51497,54223.49012,21500.64808,28641.3107,30193.24938,24588.21277,29305.2015,41878.61864,56628.1065,22571.52489,27573.04665,31468.04368,25098.16857,28726.2771,42090.58704,54594.06918,21594.98526,27141.24249,27576.87122,23484.03882,25426.61788,38655.04395
121,4984.13058,13035.04205,17744.80882,40862.80422,48565.02666,20420.95749,4672.70892,49806.16583,4954.03032,12845.2739,16563.69095,36220.77919,46308.65485,21284.0678,5103.38762,51970.97378,5114.54934,12675.71271,15277.69623,31511.56773,40213.50032,20690.81905,4778.61667,50383.83832,53912.83004,21521.21603,28883.77023,30572.74979,24766.40426,29436.06717,41826.53955,56753.0355,22633.84163,27613.34888,31641.01456,25269.38952,28896.09237,42307.86235,54734.68973,21699.99509,27166.08083,27724.62374,23579.67961,25471.53929,38729.68132
122,4972.71019,13087.68068,17825.26961,41010.93474,48630.00889,20495.31916,4679.23631,49899.05528,4941.01011,12860.0913,16565.23032,36328.9264,46587.55162,21383.68927,5101.46254,52024.99126,5105.84978,12707.90424,15304.89874,31626.52258,40465.50011,20746.93968,4785.53889,50459.27944,53611.94335,21484.40534,29187.92341,30943.9166,24949.80142,29457.68906,41764.17985,56679.01183,22601.94721,27576.11629,31746.00485,25488.79651,29080.03079,42788.95412,54838.89658,21717.3317,27239.36028,27844.87458,23731.22654,25532.5131,38777.89377
123,4965.9034,13166.22689,17899.08987,41083.64491,48729.3363,20569.10639,4675.74544,50068.35176,4947.3367,12870.36377,16507.07677,36399.64213,46761.51721,21486.56309,5091.82085,52056.99709,5090.94993,12732.30141,15333.29958,31740.17419,40704.50004,20825.64656,4783.51296,50445.42648,53598.98112,21556.80178,29384.3078,31049.63887,24965.26714,29570.56302,41854.39328,56670.67061,22683.9824,27668.3721,31852.66828,25657.59884,29305.3436,43075.31804,54886.96553,21789.77723,27369.78676,27927.62486,23797.07551,25649.8377,38943.29792
124,4953.63447,13172.40896,17913.36329,41050.21497,48789.44543,20681.03546,4676.24848,50123.11725,4974.11223,12934.12126,16512.35892,36399.54738,46691.50574,21590.85436,5115.60695,52150.6657,5080.98331,12775.4338,15461.09986,31813.72473,40796.50001,20901.21552,4756.17099,50488.80883,53662.66037,21652.26726,29440.76927,31045.21296,24958.75571,29691.18767,41934.46443,56859.22354,22771.32747,27822.12403,31973.88943,25711.19961,29418.11453,43076.43935,54885.65518,21860.59241,27481.26225,27939.20829,23791.69184,25702.61257,39158.09931
125,4929.21149,13158.80299,17954.45443,41178.73832,48897.48181,20822.67849,4686.74949,50156.70575,4958.03741,12977.37375,16579.78631,36425.84913,46710.83525,21728.95145,5151.86898,52305.2219,5079.32777,12789.47793,15551.03329,31949.24158,40838.83334,20916.73851,4751.057,50597.60294,53841.88679,21758.42242,29461.25642,31142.73765,25108.91857,29781.72922,42100.15481,57028.40785,22876.44249,27927.37468,32015.29648,25760.06654,29432.37151,42939.47978,54874.55173,21934.5308,27559.08742,27937.06943,23792.89728,25739.53752,39341.0331
126,4937.40383,13202.26766,18022.48481,41322.57944,49006.82727,20936.5595,4692.58316,50170.23525,4948.3458,13008.79125,16712.2621,36666.28304,46770.61175,21843.65048,5148.95633,52429.07397,5081.10926,12824.15931,15566.0111,32109.74719,40949.27778,20971.91284,4777.35233,50668.53431,53730.2956,21792.80747,29635.75214,31431.91255,25316.30619,29799.57641,42089.0516,57018.80262,22974.1475,27990.45823,32115.76549,25844.35551,29527.7905,42928.49326,54996.51724,22034.17693,27663.02914,27979.02314,23855.63243,25834.17917,39452.01103
127,4943.13461,13270.42255,18111.82827,41346.52648,49006.94242,20953.85317,4691.52772,50149.74508,4967.11527,13078.26375,16827.75403,36836.42768,46684.53725,21838.55016,5143.98544,52559.69132,5075.36975,12880.71977,15605.0037,32189.24906,41146.75926,21125.30428,4790.45078,50650.51144,53592.7652,21828.26916,29821.91738,31570.63752,25435.76873,29844.8588,42123.68387,57041.26754,23062.04917,28062.48608,32172.25516,25976.78517,29694.59683,43119.16442,55098.17241,22176.05898,27807.34305,28131.67438,23922.54414,25990.39306,39618.33701
128,4933.04487,13328.80752,18194.60942,41560.50883,49053.98081,20960.61772,4694.50924,50298.58169,4972.03842,13064.08792,16864.58468,36943.80923,46994.84575,21912.51672,5149.99515,52539.56377,5093.78992,12903.57326,15654.00123,32225.74969,41245.25309,21233.10143,4802.81693,50715.17048,53678.5884,21894.75639,29907.30579,31579.54584,25509.58958,29915.6196,42296.56129,57192.08918,23187.34972,28161.16203,32224.75172,26074.26172,29798.86561,43386.05481,55093.72414,22245.01966,27931.11435,28255.22479,23983.84805,26116.13102,39741.44567
129,4940.01496,13336.26917,18242.53647,41619.16961,49174.9936,20999.20591,4711.83641,50492.86056,4967.67947,13070.02931,16897.19489,36983.93641,47249.61525,22010.50557,5149.33172,52446.52126,5106.59664,12923.85775,15722.00041,32219.91656,41357.08436,21252.70048,4784.93898,50779.05683,53826.19613,21981.58546,29934.43526,31560.18195,25596.86319,29979.8732,42401.1871,57366.36306,23293.11657,28328.38734,32327.25057,26127.42057,29849.28854,43497.01827,55201.57471,22270.67322,28082.37145,28371.7416,24190.28268,26177.71034,39776.81522
130,4940.67165,13357.42306,18278.17882,41558.7232,49218.3312,21056.06864,4723.94547,50534.28685,4948.89316,13097.3431,16983.73163,37049.9788,47235.87175,21983.16852,5136.44391,52399.17375,5092.19888,13019.28592,15777.33347,32245.30552,41507.69479,21277.90016,4754.64633,50849.68561,54374.39871,22172.86182,29872.14509,31333.39398,25648.9544,30214.29107,42697.72903,57473.45435,23372.03886,28466.79578,32399.75019,26253.14019,29866.09618,43591.67276,55246.5249,22381.89107,28267.79048,28455.58053,24247.09423,26235.23678,39963.27174
131,4943.22388,13411.14102,18316.39294,41676.24107,49404.1104,21187.68955,4716.98182,50453.42895,4946.29772,13150.4477,17068.57721,37246.99293,47236.29058,22032.05617,5137.14797,52445.39125,5065.39963,13121.42864,15815.11116,32362.43517,41587.89826,21347.30005,4765.54878,50907.56187,54968.1329,22293.28727,29811.71503,31236.46466,25709.31813,30434.76369,43137.24301,57507.81812,23461.34629,28539.93193,32484.91673,26340.7134,29905.03206,43620.55759,55337.84163,22442.96369,28224.26349,28455.86018,24318.69808,26272.74559,39993.42391
132,4954.07463,13442.71367,18391.46431,41858.41369,49523.70347,21302.22985,4699.99394,50423.14298,4947.43257,13231.14923,17135.52574,37365.66431,47185.09686,22129.01872,5106.71599,52517.13042,5059.79988,13106.47621,15902.37039,32489.47839,41691.29942,21435.10002,4762.51626,50902.52062,54869.71097,22334.42909,30060.23834,31490.82155,25884.43938,30464.25456,43270.41434,57514.60604,23530.11543,28612.64398,32598.97224,26443.2378,30009.01069,43671.85253,55595.94721,22484.9879,28086.7545,28579.62006,24491.56603,26389.24853,40027.47464
133,4972.35821,13470.23789,18521.4881,42089.47123,49645.56782,21299.07662,4686.33131,50526.04766,4934.14419,13331.71641,17285.50858,37479.22144,47134.03229,22148.67291,5097.23866,52717.37681,5093.59996,13082.8254,15942.12346,32561.4928,41845.43314,21499.03334,4758.17209,50977.50687,54629.57032,22382.8097,30319.41278,31650.27385,25995.47979,30483.41819,43268.47145,57600.86868,23643.03848,28783.21466,32705.65741,26558.07927,30100.00356,43696.95084,55781.31574,22592.66263,28114.2515,28663.20669,24583.85534,26544.08284,40093.82488
134,4954.1194,13506.0793,18573.49603,42238.15708,49907.52261,21425.69221,4681.44377,50517.68255,4938.04806,13387.57214,17327.16953,37433.74048,47194.01076,22202.89097,5126.07955,52925.79227,5107.53332,13128.60847,15894.70782,32572.83093,41881.81105,21488.34445,4759.3907,51080.16896,54440.85677,22378.93657,30432.80426,31792.75795,26017.15993,30523.80606,43202.49048,57659.95623,23735.01283,28880.40489,32768.21914,26619.35976,30146.00119,43718.31695,55828.43858,22648.88754,28221.08383,28712.40223,24705.95178,26594.02761,40126.94163
135,4932.70647,13518.02643,18588.16534,42342.38569,50068.50754,21597.56407,4671.81459,50538.22752,4951.01602,13381.19071,17252.72318,37291.91349,47387.33692,22391.29699,5154.35985,53017.59742,5085.17777,13157.86949,15975.56927,32655.94364,41913.93702,21536.44815,4756.13023,50973.72299,54232.28559,22337.97886,30590.60142,32083.91932,26152.38664,30597.93535,42972.49683,57692.65208,23863.00428,28897.80163,32907.07305,26677.45325,30155.0004,43696.77232,55814.14619,22648.29585,28341.36128,28816.46741,24826.98393,26632.0092,40276.98054
136,4938.23549,13608.34214,18683.38845,42513.4619,50193.16918,21679.18802,4656.9382,50574.40917,4937.67201,13380.73024,17310.24106,37369.97116,47521.77897,22493.43233,5157.78662,53036.53247,5067.39259,13144.62316,16043.18976,32692.64788,42051.97901,21695.81605,4761.37674,50916.57433,54703.42853,22473.65962,30552.53381,32076.30644,26279.46221,30842.64512,43300.49894,57761.88403,23962.00143,28970.26721,33007.02435,26713.15108,30135.6668,43582.59077,55885.38206,22668.09862,28417.45376,28927.82247,24948.99464,26670.3364,40328.32685
137,4939.74516,13700.44738,18776.12948,42631.15397,50227.72306,21688.06267,4666.9794,50572.80306,4949.224,13409.91008,17393.41369,37455.32372,47551.25966,22469.14411,5120.59554,53045.51082,5082.4642,13156.87439,16042.06325,32731.54929,42180.993,21794.60535,4780.79225,51061.85811,55022.80951,22621.21987,30620.8446,32092.43548,26283.15407,31008.88171,43694.83298,57754.96134,23958.00048,29002.4224,33029.67478,26828.71703,30281.88893,43773.19692,55931.79402,22735.03287,28427.48459,29021.27416,25061.99821,26795.11213,40347.77562
138,4939.58172,13704.81579,18800.37649,42660.38466,50294.24102,21769.68756,4689.32647,50666.93435,4963.07467,13511.30336,17493.1379,37633.44124,47522.41989,22473.04804,5128.53185,53094.17027,5071.8214,13201.6248,16086.02108,32830.51643,42291.66433,21818.86845,4783.26408,51171.61937,54767.26984,22670.40662,30786.28153,32258.14516,26266.38469,31029.96057,43527.94433,57726.65378,23971.00016,29013.1408,33084.22493,26969.90568,30466.96298,44041.73231,55886.26467,22807.34429,28435.16153,29024.09139,25119.66607,26936.70404,40481.92521
139,4934.19391,13688.60526,18844.45883,42739.46155,50420.08034,21923.56252,4696.10882,50747.64478,4928.02489,13519.76779,17450.04597,37715.48041,47581.13996,22594.68268,5142.17728,53110.05676,5041.2738,13240.20827,16101.67369,32961.50548,42410.55478,21896.95615,4773.75469,51194.53979,54728.08995,22755.80221,30756.42718,32208.38172,26356.12823,31027.65352,43484.31478,57750.21793,24018.00005,29095.04693,33203.40831,27073.30189,30463.65433,44184.57744,55966.08822,22885.4481,28555.38718,29066.03046,25109.88869,26938.23468,40627.97507
140,4934.06464,13687.20175,18950.48628,42860.48718,50517.69345,22026.52084,4693.03627,50808.21493,4938.67496,13509.9226,17415.68199,37697.16014,47665.37999,22678.22756,5118.39243,53138.01892,5041.4246,13293.06942,16145.89123,33043.83516,42491.18493,21956.65205,4780.91823,51249.17993,54508.36332,22655.93407,30785.14239,32393.12724,26568.70941,30990.55117,43375.43826,57783.73931,24085.66668,29217.01564,33287.1361,27171.43396,30532.21811,44200.52581,56118.69607,22960.14937,28705.12906,29132.67682,25137.9629,27001.41156,40708.99169
141,4950.02155,13735.73392,18973.82876,42812.49573,50417.89782,22010.84028,4685.67876,50885.07164,4973.89165,13515.30753,17480.22733,37803.38671,47835.79333,22766.40919,5131.46414,53175.33964,5056.8082,13311.35647,16202.96374,33049.27839,42487.72831,21984.21735,4779.63941,51398.05998,54441.12111,22647.97802,30923.71413,32577.37575,26649.90314,30993.51706,43486.47942,57899.9131,24125.88889,29284.00521,33373.04537,27261.81132,30713.0727,44259.84194,56168.23202,22992.04979,28737.37635,29151.22561,25256.6543,27094.47052,40802.6639
142,4982.00718,13737.24464,19018.60959,42773.83191,50323.29927,21969.94676,4688.55959,51018.69055,4975.96388,13487.43584,17457.74244,37939.46224,48027.59778,22892.1364,5167.82138,53252.44655,5083.60273,13329.11882,16257.65458,33058.42613,42565.5761,22020.73912,4766.21314,51526.01999,54512.04037,22783.99267,31041.90471,32601.12525,26715.63438,31090.50569,43733.15981,58021.30437,24224.2963,29354.6684,33457.01512,27342.27044,30854.02423,44446.61398,56156.07734,23095.68326,28864.12545,29223.40854,25311.2181,27142.82351,40980.88797
143,4968.33573,13744.41488,19141.86986,42902.61064,50601.09976,22145.98225,4697.51986,51015.56352,4973.65463,13541.47861,17520.91415,37992.82075,48027.86593,22928.04547,5158.27379,53344.48218,5082.86758,13430.37294,16321.88486,33070.47538,42713.19203,22095.91304,4770.40438,51537.67333,54552.34679,22827.66422,31100.96824,32687.37508,26802.54479,31240.83523,43798.05327,58169.10146,24381.76543,29549.2228,33424.00504,27433.75681,30893.00808,44434.87133,56232.69245,23164.22775,29033.04182,29313.13618,25374.0727,27210.60784,41099.62932
144,4944.11191,13808.13829,19190.95662,43112.87021,50818.36659,22184.99408,4700.83995,50933.52117,4974.55154,13599.8262,17575.63805,37993.27358,48023.95531,22971.68182,5131.09126,53450.16073,5064.95586,13480.45765,16393.62829,33164.15846,42823.39734,22226.63768,4781.13479,51440.89111,54882.1156,22996.55474,31129.32275,32582.12503,26772.51493,31385.27841,44074.01776,58284.36715,24455.92181,29664.07427,33438.66835,27466.5856,30827.66936,44322.62378,56319.23082,23189.07592,29080.34727,29361.04539,25454.35757,27315.20261,41226.54311
